review_id,product_id,category,seller_id,user_id,rating,review_text,delivery_time,verified_purchase,helpful_votes,review_date,sales,review_length,word_count,sentiment_label
R12926,P1244,Toys,S269,U10128,3,DECENT PRODUCT FOR THE PRICE. PERFORMANCE IS ACCEPTABLE.,3,True,0,2023-05-26,54,56,8,neutral
R12927,P1104,Home & Kitchen,S261,U7746,3,It's okay. The size is average.,4,True,0,2021-11-15,32,31,6,neutral
R12928,P1036,Books,S229,U6130,1,Stopped working after a few days. Terrible material.,1,True,0,2021-06-20,60,52,8,negative
R12929,P1146,Books,S225,U11928,4,FIVE STARS. GREAT DELIVERY AND FAST DELIVERY.,10,True,0,2022-11-21,89,45,7,positive
R12930,P1395,Books,S220,U7012,5,Five stars. Great price and fast delivery.,5,True,5,2021-05-30,139,42,7,positive
R12931,P1106,Sports,S325,U6173,3,Neither good nor bad; battery could be better.,6,True,0,2024-06-08,107,46,8,neutral
R12932,P1106,Sports,S325,U6038,1,Stopped working after a few days. Terrible warranty. Not worth the price.,2,True,0,2021-05-27,67,73,12,negative
R12933,P1451,Toys,S264,U7792,4,Five stars. Great size and fast delivery. Will buy again.,2,False,0,2023-03-06,83,57,10,positive
R12934,P1411,Beauty,S313,U7892,4,Loved it — delivery exceeded my expectations.,4,False,0,2022-03-28,64,45,7,positive
R12935,P1446,Toys,S218,U8021,4,Very satisfied with the packaging and performance. Works as expected.,5,True,0,2022-05-25,35,69,10,positive
R12936,P1250,Clothing,S210,U11835,2,Wrong size and bad packaging. fit was the main issue.,5,False,0,2022-06-17,30,53,10,negative
R12937,P1270,Electronics,S325,U8615,4,Good value for money. performance is top notch.,3,False,2,2022-08-13,102,47,8,positive
R12938,P1362,Grocery,S316,U8011,5,"Excellent product, great packaging, highly recommend!",2,False,0,2024-03-30,66,53,6,positive
R12939,P1066,Beauty,S292,U9648,3,Neither good nor bad; material could be better.,3,True,0,2024-10-08,60,47,8,neutral
R12940,P1027,Sports,S232,U8454,4,Loved it — delivery exceeded my expectations.,3,False,2,2022-10-17,117,45,7,positive
R12941,P1359,Sports,S341,U5178,4,Loved it — price exceeded my expectations.,0,True,4,2021-10-11,112,42,7,positive
R12942,P1037,Home & Kitchen,S241,U6073,3,It's okay. The price is average.,2,False,0,2022-01-17,73,32,6,neutral
R12943,P1075,Beauty,S319,U11450,2,Stopped working after a few days. Terrible size.,3,True,0,2024-12-03,67,48,8,negative
R12944,P1342,Grocery,S217,U10979,5,Good value for money. quality is top notch.,1,True,0,2021-10-08,74,43,8,positive
R12945,P1191,Clothing,S257,U5952,3,NEITHER GOOD NOR BAD; PERFORMANCE COULD BE BETTER.,4,True,3,2023-12-21,85,50,8,neutral
R12946,P1068,Electronics,S239,U5766,4,Loved it — battery exceeded my expectations.,2,False,0,2022-05-13,97,44,7,positive
R12947,P1098,Home & Kitchen,S270,U8643,5,"Excellent product, great delivery, highly recommend!",2,True,0,2023-03-20,71,52,6,positive
R12948,P1249,Grocery,S220,U8278,4,"Excellent product, great warranty, highly recommend!",3,True,14,2023-12-02,77,52,6,positive
R12949,P1218,Grocery,S259,U6642,3,It's okay. The quality is average. Not worth the price.,3,True,0,2021-04-11,83,55,10,neutral
R12950,P1456,Clothing,S323,U10898,3,Neither good nor bad; performance could be better.,2,True,0,2024-01-18,62,50,8,neutral
R12951,P1104,Home & Kitchen,S261,U6676,4,Loved it — size exceeded my expectations.,1,False,4,2023-11-10,91,41,7,positive
R12952,P1085,Toys,S345,U10663,4,Five stars. Great performance and fast delivery.,3,True,18,2023-02-20,59,48,7,positive
R12953,P1004,Beauty,S254,U11978,3,Decent product for the price. fit is acceptable.,4,True,1,2024-05-12,61,48,8,neutral
R12954,P1068,Electronics,S239,U5196,3,Neither good nor bad; performance could be better.,2,True,0,2022-01-20,79,50,8,neutral
R12955,P1074,Home & Kitchen,S323,U7142,4,Good value for money. price is top notch.,5,True,0,2021-04-13,134,41,8,positive
R12956,P1422,Electronics,S237,U10350,5,"Excellent product, great quality, highly recommend! Packaging was neat.",2,True,3,2023-12-23,95,71,9,positive
R12957,P1366,Grocery,S346,U10660,4,Five stars. Great quality and fast delivery.,0,True,1,2024-08-01,32,44,7,positive
R12958,P1387,Grocery,S236,U10965,3,NEITHER GOOD NOR BAD; QUALITY COULD BE BETTER.,3,True,0,2021-05-11,112,46,8,neutral
R12959,P1178,Grocery,S325,U8323,3,Decent product for the price. material is acceptable.,3,True,1,2024-07-23,58,53,8,neutral
R12960,P1335,Books,S316,U5844,5,Five stars. Great battery and fast delivery.,2,True,0,2021-04-13,42,44,7,positive
R12961,P1100,Grocery,S202,U5344,5,"Excellent product, great price, highly recommend! Customer support helped.",2,True,9,2021-08-14,109,74,9,positive
R12962,P1249,Grocery,S220,U11887,3,Decent product for the price. warranty is acceptable.,1,True,4,2023-08-06,67,53,8,neutral
R12963,P1404,Beauty,S260,U10382,5,Loved it — packaging exceeded my expectations.,3,True,1,2023-09-18,77,46,7,positive
R12964,P1359,Sports,S341,U5842,4,"Excellent product, great material, highly recommend! Customer support helped.",2,False,0,2021-08-20,80,77,9,positive
R12965,P1043,Home & Kitchen,S347,U9659,2,Wrong size and bad packaging. price was the main issue.,4,True,0,2023-12-04,18,55,10,negative
R12966,P1103,Electronics,S221,U10439,3,It's okay. The size is average.,5,False,0,2022-11-13,92,31,6,neutral
R12967,P1496,Grocery,S335,U9393,1,Stopped working after a few days. Terrible size.,4,True,0,2023-05-15,33,48,8,negative
R12968,P1167,Beauty,S320,U8602,2,Stopped working after a few days. Terrible delivery.,5,True,0,2024-04-30,38,52,8,negative
R12969,P1394,Books,S301,U11234,4,Very satisfied with the performance and performance. Works as expected.,1,True,0,2024-12-05,91,71,10,positive
R12970,P1246,Sports,S338,U7745,5,"Excellent product, great performance, highly recommend! Packaging was neat.",2,True,1,2024-01-28,47,75,9,positive
R12971,P1248,Toys,S312,U9954,4,"Excellent product, great size, highly recommend!",8,True,0,2021-11-19,67,48,6,positive
R12972,P1461,Home & Kitchen,S291,U11764,5,Very satisfied with the warranty and performance. Works as expected.,4,False,0,2022-03-31,70,68,10,positive
R12973,P1130,Beauty,S269,U7594,3,Decent product for the price. packaging is acceptable.,6,True,7,2023-11-27,66,54,8,neutral
R12974,P1189,Beauty,S342,U7456,3,IT'S OKAY. THE MATERIAL IS AVERAGE.,2,False,2,2021-01-16,76,35,6,neutral
R12975,P1274,Toys,S304,U9622,5,Very satisfied with the warranty and performance. Works as expected.,4,True,3,2022-04-04,119,68,10,positive
R12976,P1284,Books,S340,U10857,3,Neither good nor bad; delivery could be better.,4,False,0,2021-08-26,33,47,8,neutral
R12977,P1061,Beauty,S203,U11225,5,Good value for money. performance is top notch. Not worth the price.,1,True,0,2023-03-10,58,68,12,positive
R12978,P1101,Books,S332,U5008,4,"Excellent product, great price, highly recommend! Will buy again.",6,True,1,2022-07-25,80,65,9,positive
R12979,P1072,Grocery,S269,U6584,5,Good value for money. battery is top notch.,3,True,1,2024-09-10,92,43,8,positive
R12980,P1247,Beauty,S326,U11953,4,Loved it — warranty exceeded my expectations. Customer support helped.,1,True,0,2023-08-31,60,70,10,positive
R12981,P1055,Sports,S336,U8081,4,Five stars. Great fit and fast delivery.,5,True,0,2022-08-30,64,40,7,positive
R12982,P1020,Electronics,S210,U9974,2,Wrong size and bad packaging. price was the main issue.,1,True,0,2021-02-05,50,55,10,negative
R12983,P1314,Home & Kitchen,S261,U10844,4,Very satisfied with the fit and performance. Works as expected.,4,True,1,2024-10-13,84,63,10,positive
R12984,P1194,Toys,S315,U10588,4,Very satisfied with the fit and performance. Works as expected.,2,True,0,2021-06-30,84,63,10,positive
R12985,P1296,Books,S318,U5622,4,Very satisfied with the battery and performance. Works as expected.,8,True,43,2022-08-06,35,67,10,positive
R12986,P1244,Toys,S269,U10503,4,Loved it — size exceeded my expectations. Will buy again.,3,True,0,2021-06-19,54,57,10,positive
R12987,P1464,Sports,S275,U7693,1,Very disappointed. Poor quality and arrived damaged. Customer support helped.,3,True,3,2021-03-04,56,77,10,negative
R12988,P1258,Home & Kitchen,S205,U5267,5,Loved it — delivery exceeded my expectations.,5,True,0,2023-08-18,47,45,7,positive
R12989,P1465,Books,S205,U7754,4,Loved it — price exceeded my expectations.,1,True,0,2023-11-06,86,42,7,positive
R12990,P1256,Books,S258,U10846,4,Good value for money. size is top notch.,4,True,0,2023-04-06,49,40,8,positive
R12991,P1241,Home & Kitchen,S319,U9670,3,Neither good nor bad; packaging could be better.,4,False,0,2024-07-21,45,48,8,neutral
R12992,P1198,Books,S278,U11988,1,BAD EXPERIENCE — BATTERY IS SUBPAR AND DELIVERY WAS LATE.,5,False,0,2023-10-11,86,57,10,negative
R12993,P1354,Toys,S314,U6136,4,Loved it — material exceeded my expectations.,1,True,0,2022-11-14,129,45,7,positive
R12994,P1135,Clothing,S249,U9851,5,Loved it — delivery exceeded my expectations.,3,True,0,2024-10-15,97,45,7,positive
R12995,P1336,Sports,S341,U6157,5,FIVE STARS. GREAT QUALITY AND FAST DELIVERY.,2,True,0,2021-02-05,50,44,7,positive
R12996,P1163,Home & Kitchen,S226,U5704,5,"Excellent product, great price, highly recommend!",2,True,1,2021-08-23,71,49,6,positive
R12997,P1205,Grocery,S220,U10338,3,Decent product for the price. size is acceptable. Not worth the price.,3,True,0,2024-09-04,93,70,12,neutral
R12998,P1465,Books,S205,U6778,2,Bad experience — material is subpar and delivery was late.,10,True,2,2021-04-18,95,58,10,negative
R12999,P1269,Toys,S311,U11723,4,Five stars. Great price and fast delivery.,2,True,2,2022-09-27,99,42,7,positive
R13000,P1437,Books,S318,U11749,4,"Excellent product, great performance, highly recommend!",5,True,2,2022-07-25,105,55,6,positive
R13001,P1033,Sports,S265,U7745,4,Five stars. Great performance and fast delivery.,10,True,3,2022-06-22,115,48,7,positive
R13002,P1361,Home & Kitchen,S296,U6807,4,Loved it — warranty exceeded my expectations.,3,True,0,2024-08-09,40,45,7,positive
R13003,P1012,Beauty,S220,U9193,3,It's okay. The packaging is average.,6,True,0,2024-03-17,34,36,6,neutral
R13004,P1155,Beauty,S232,U11388,4,Good value for money. warranty is top notch.,1,False,4,2022-03-28,112,44,8,positive
R13005,P1037,Home & Kitchen,S241,U11784,1,Very disappointed. Poor packaging and arrived damaged.,2,True,0,2022-05-16,32,54,7,negative
R13006,P1004,Beauty,S254,U10020,1,Wrong size and bad packaging. material was the main issue.,4,True,41,2021-10-13,0,58,10,negative
R13007,P1048,Beauty,S262,U9568,5,"Excellent product, great price, highly recommend!",4,True,0,2023-04-16,107,49,6,positive
R13008,P1375,Toys,S238,U7916,2,Very disappointed. Poor quality and arrived damaged.,2,False,0,2023-11-09,4,52,7,negative
R13009,P1253,Sports,S264,U8921,4,Very satisfied with the material and performance. Works as expected.,4,True,0,2022-04-29,63,68,10,positive
R13010,P1221,Beauty,S316,U9462,3,DECENT PRODUCT FOR THE PRICE. PERFORMANCE IS ACCEPTABLE.,3,True,0,2024-08-03,81,56,8,neutral
R13011,P1082,Toys,S315,U8767,4,Very satisfied with the material and performance. Works as expected.,1,True,2,2024-11-16,99,68,10,positive
R13012,P1263,Home & Kitchen,S320,U5091,4,Very satisfied with the price and performance. Works as expected.,1,False,0,2022-10-28,69,65,10,positive
R13013,P1086,Grocery,S297,U6534,4,Five stars. Great performance and fast delivery.,5,True,0,2022-08-20,74,48,7,positive
R13014,P1297,Grocery,S305,U9781,3,Neither good nor bad; size could be better.,3,True,1,2023-09-11,69,43,8,neutral
R13015,P1238,Home & Kitchen,S273,U6247,4,Good value for money. material is top notch.,1,True,5,2022-01-20,68,44,8,positive
R13016,P1467,Electronics,S270,U9563,4,Five stars. Great fit and fast delivery. Will buy again.,5,False,0,2022-08-19,91,56,10,positive
R13017,P1063,Books,S325,U11334,4,"Excellent product, great warranty, highly recommend!",3,True,0,2022-01-21,73,52,6,positive
R13018,P1292,Sports,S303,U5573,3,Decent product for the price. delivery is acceptable.,4,True,0,2021-07-10,53,53,8,neutral
R13019,P1273,Clothing,S289,U9365,3,It's okay. The warranty is average.,2,True,0,2021-04-25,94,35,6,neutral
R13020,P1446,Toys,S218,U10336,2,Very disappointed. Poor fit and arrived damaged. Not worth the price.,4,True,0,2023-12-07,4,69,11,negative
R13021,P1485,Electronics,S293,U8663,3,Neither good nor bad; performance could be better.,5,True,26,2021-10-17,64,50,8,neutral
R13022,P1301,Clothing,S292,U6607,5,"Excellent product, great quality, highly recommend! Not worth the price.",11,True,0,2024-07-05,108,72,10,positive
R13023,P1018,Books,S257,U9041,4,Very satisfied with the battery and performance. Works as expected.,4,True,1,2022-12-07,122,67,10,positive
R13024,P1076,Sports,S311,U6484,4,Very satisfied with the delivery and performance. Works as expected.,2,True,158,2024-02-23,98,68,10,positive
R13025,P1008,Grocery,S297,U8149,3,It's okay. The delivery is average. Customer support helped.,6,False,0,2021-12-20,77,60,9,neutral
R13026,P1463,Grocery,S275,U8153,2,Bad experience — material is subpar and delivery was late.,2,True,3,2024-07-24,52,58,10,negative
R13027,P1147,Books,S249,U5203,5,Loved it — fit exceeded my expectations.,2,True,1,2022-09-17,113,40,7,positive
R13028,P1200,Electronics,S215,U10434,4,Good value for money. price is top notch.,4,True,1,2023-02-19,51,41,8,positive
R13029,P1277,Clothing,S226,U9038,4,Good value for money. size is top notch.,3,True,0,2021-05-15,112,40,8,positive
R13030,P1143,Toys,S270,U8119,3,Decent product for the price. material is acceptable.,3,False,1,2023-11-19,83,53,8,neutral
R13031,P1101,Books,S332,U10457,2,Bad experience — battery is subpar and delivery was late.,3,True,0,2022-12-25,57,57,10,negative
R13032,P1335,Books,S316,U9481,3,Decent product for the price. material is acceptable.,1,True,0,2023-03-14,52,53,8,neutral
R13033,P1424,Grocery,S335,U7455,5,GOOD VALUE FOR MONEY. PERFORMANCE IS TOP NOTCH.,2,True,0,2023-01-18,106,47,8,positive
R13034,P1268,Books,S349,U8858,4,Five stars. Great quality and fast delivery.,1,False,0,2023-04-17,85,44,7,positive
R13035,P1394,Books,S301,U11587,4,Five stars. Great price and fast delivery.,4,True,2,2023-06-01,119,42,7,positive
R13036,P1305,Grocery,S252,U10656,4,Five stars. Great fit and fast delivery. Will buy again.,2,True,0,2021-05-03,121,56,10,positive
R13037,P1184,Grocery,S344,U10904,5,Five stars. Great quality and fast delivery.,5,True,2,2021-01-17,119,44,7,positive
R13038,P1026,Beauty,S261,U8750,2,Stopped working after a few days. Terrible size.,2,True,0,2021-04-04,89,48,8,negative
R13039,P1356,Home & Kitchen,S323,U8829,4,Very satisfied with the warranty and performance. Works as expected.,3,False,19,2022-10-07,78,68,10,positive
R13040,P1138,Clothing,S337,U10201,4,"Excellent product, great fit, highly recommend!",7,True,1,2022-12-21,115,47,6,positive
R13041,P1056,Sports,S309,U7902,4,Very satisfied with the quality and performance. Works as expected.,1,True,0,2024-09-09,85,67,10,positive
R13042,P1094,Home & Kitchen,S290,U9606,2,Stopped working after a few days. Terrible packaging.,12,True,0,2024-11-01,68,53,8,negative
R13043,P1351,Home & Kitchen,S348,U10507,3,It's okay. The size is average.,3,True,0,2021-06-11,73,31,6,neutral
R13044,P1408,Clothing,S311,U10910,5,"Excellent product, great packaging, highly recommend! Packaging was neat.",1,False,1,2023-04-02,53,73,9,positive
R13045,P1183,Electronics,S238,U6512,4,Good value for money. warranty is top notch. Customer support helped.,4,True,1,2024-09-29,131,69,11,positive
R13046,P1176,Grocery,S216,U5909,4,Five stars. Great quality and fast delivery.,4,True,0,2022-12-18,52,44,7,positive
R13047,P1178,Grocery,S325,U7396,3,It's okay. The fit is average.,3,False,2,2024-07-05,65,30,6,neutral
R13048,P1041,Sports,S206,U9789,2,Stopped working after a few days. Terrible size. Customer support helped.,2,True,0,2023-01-03,48,73,11,negative
R13049,P1160,Home & Kitchen,S274,U11191,3,DECENT PRODUCT FOR THE PRICE. SIZE IS ACCEPTABLE.,5,True,2,2022-01-17,67,49,8,neutral
R13050,P1278,Toys,S241,U11923,3,Neither good nor bad; packaging could be better.,3,True,0,2021-10-15,68,48,8,neutral
R13051,P1433,Books,S327,U5711,4,Loved it — fit exceeded my expectations.,3,False,3,2021-12-08,84,40,7,positive
R13052,P1389,Toys,S239,U8484,4,"Excellent product, great battery, highly recommend!",6,True,0,2023-11-13,87,51,6,positive
R13053,P1499,Clothing,S242,U11418,4,Loved it — warranty exceeded my expectations.,5,True,0,2022-04-25,100,45,7,positive
R13054,P1042,Beauty,S279,U9943,5,Very satisfied with the material and performance. Works as expected. Not worth the price.,0,False,0,2023-06-12,53,89,14,positive
R13055,P1381,Clothing,S225,U9047,5,Good value for money. quality is top notch.,1,False,0,2024-01-11,126,43,8,positive
R13056,P1073,Toys,S337,U11724,2,Wrong size and bad packaging. delivery was the main issue.,3,True,1,2022-03-17,34,58,10,negative
R13057,P1143,Toys,S270,U11403,2,Very disappointed. Poor size and arrived damaged.,1,True,1,2024-08-24,24,49,7,negative
R13058,P1077,Beauty,S268,U5468,4,Good value for money. delivery is top notch.,4,True,0,2024-10-23,131,44,8,positive
R13059,P1074,Home & Kitchen,S323,U9529,5,Very satisfied with the delivery and performance. Works as expected. Packaging was neat.,7,True,0,2023-02-15,119,88,13,positive
R13060,P1238,Home & Kitchen,S273,U6513,4,Five stars. Great price and fast delivery. Packaging was neat.,6,True,1,2022-02-02,108,62,10,positive
R13061,P1458,Grocery,S260,U5696,2,Bad experience — performance is subpar and delivery was late.,4,True,0,2021-06-23,31,61,10,negative
R13062,P1453,Sports,S277,U5312,2,Wrong size and bad packaging. delivery was the main issue.,2,True,12,2021-10-29,54,58,10,negative
R13063,P1349,Sports,S272,U9788,2,Wrong size and bad packaging. packaging was the main issue.,4,True,2,2021-05-12,68,59,10,negative
R13064,P1465,Books,S205,U8702,2,Bad experience — size is subpar and delivery was late.,5,True,0,2021-04-20,106,54,10,negative
